时间	设备名称	片上时间()	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(?t)	磁场Y(?t)	磁场Z(?t)	温度(℃)	电量()	信号()	版本号()
15:48:24.265	WT5500002992(2).wplay	2024-10-8 15:14:8.293	0.008	0.998	-0.042	0.000	0.000	0.000	92.368	-0.626	147.876	80.273	-57.910	131.738	39.7	3.67	-64	13011
15:48:24.266	WT5500002992(2).wplay	2024-10-8 15:14:8.315	0.010	0.002	1.006	0.000	0.000	0.000	0.159	-0.478	135.500	93.262	-95.312	-27.441	39.5	3.72	-61	13011
15:48:24.278	WT5500002992(2).wplay	2024-10-8 15:14:8.415	0.010	0.999	-0.041	0.000	0.000	0.000	92.368	-0.626	147.881	80.273	-57.910	131.543	39.7	3.67	-64	13011
15:48:24.293	WT5500002992(2).wplay	2024-10-8 15:14:8.515	0.011	0.999	-0.041	0.000	0.000	0.000	92.368	-0.626	147.876	80.273	-57.715	131.445	39.7	3.67	-64	13011
15:48:24.294	WT5500002992(2).wplay	2024-10-8 15:14:8.493	0.008	0.998	-0.041	0.000	0.000	0.000	92.368	-0.626	147.881	80.273	-57.617	131.641	39.7	3.67	-64	13011
15:48:24.306	WT5500002992(2).wplay	2024-10-8 15:14:8.593	0.009	0.003	1.006	0.000	0.000	0.000	0.159	-0.478	135.505	93.457	-95.312	-27.539	39.5	3.72	-61	13011
15:48:24.306	WT5500002992(2).wplay	2024-10-8 15:14:8.615	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.478	135.500	93.359	-95.312	-27.539	39.5	3.72	-61	13011
15:48:24.312	WT5500002992(2).wplay	2024-10-8 15:14:8.693	0.009	0.998	-0.040	0.000	0.000	0.000	92.362	-0.626	147.881	80.273	-57.715	131.348	39.7	3.67	-64	13011
15:48:24.314	WT5500002992(2).wplay	2024-10-8 15:14:8.715	0.012	0.003	1.006	0.000	0.000	0.000	0.159	-0.478	135.500	93.457	-95.605	-27.344	39.5	3.72	-61	13011
15:48:24.326	WT5500002992(2).wplay	2024-10-8 15:14:8.793	0.009	0.998	-0.041	0.000	0.000	0.000	92.362	-0.626	147.881	80.273	-57.715	131.543	39.7	3.67	-64	13011
15:48:24.327	WT5500002992(2).wplay	2024-10-8 15:14:8.815	0.012	0.002	1.005	0.000	0.000	0.000	0.159	-0.478	135.505	93.457	-95.312	-27.441	39.5	3.72	-60	13011
15:48:24.331	WT5500002992(2).wplay	2024-10-8 15:14:8.893	0.009	0.998	-0.041	0.000	0.000	0.000	92.362	-0.626	147.881	80.469	-57.812	131.348	39.7	3.67	-64	13011
15:48:24.333	WT5500002992(2).wplay	2024-10-8 15:14:8.915	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.478	135.500	93.262	-95.312	-27.539	39.5	3.72	-60	13011
15:48:24.345	WT5500002992(2).wplay	2024-10-8 15:14:8.993	0.009	0.998	-0.041	0.000	0.000	0.000	92.362	-0.626	147.876	80.273	-57.715	131.348	39.7	3.67	-64	13011
15:48:24.346	WT5500002992(2).wplay	2024-10-8 15:14:9.15	0.011	0.002	1.006	0.000	0.000	0.000	0.159	-0.483	135.505	93.359	-95.410	-27.637	39.5	3.72	-60	13011
15:48:24.360	WT5500002992(2).wplay	2024-10-8 15:14:9.115	0.011	0.999	-0.041	0.000	0.000	0.000	92.362	-0.626	147.870	80.469	-57.812	131.543	39.7	3.67	-63	13011
15:48:24.363	WT5500002992(2).wplay	2024-10-8 15:14:9.193	0.008	0.997	-0.041	0.000	0.000	0.000	92.362	-0.626	147.870	80.371	-57.715	131.348	39.7	3.67	-63	13011
15:48:24.364	WT5500002992(2).wplay	2024-10-8 15:14:9.215	0.010	0.003	1.006	0.000	0.000	0.000	0.159	-0.478	135.500	93.359	-95.410	-27.441	39.5	3.72	-60	13011
15:48:24.378	WT5500002992(2).wplay	2024-10-8 15:14:9.315	0.011	0.999	-0.042	0.000	0.000	0.000	92.362	-0.626	147.865	80.273	-58.008	131.543	39.7	3.67	-63	13011
15:48:24.394	WT5500002992(2).wplay	2024-10-8 15:14:9.393	0.009	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.870	80.469	-57.715	131.445	39.7	3.67	-63	13011
15:48:24.395	WT5500002992(2).wplay	2024-10-8 15:14:9.415	0.011	0.004	1.005	0.000	0.000	0.000	0.159	-0.478	135.500	93.359	-95.605	-27.246	39.5	3.72	-60	13011
15:48:24.397	WT5500002992(2).wplay	2024-10-8 15:14:9.493	0.009	0.998	-0.042	0.000	0.000	0.000	92.362	-0.632	147.865	80.469	-57.812	131.543	39.7	3.67	-63	13011
15:48:24.399	WT5500002992(2).wplay	2024-10-8 15:14:9.515	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.505	93.359	-95.312	-27.734	39.5	3.72	-60	13011
15:48:24.410	WT5500002992(2).wplay	2024-10-8 15:14:9.615	0.011	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.865	80.371	-57.715	131.348	39.7	3.67	-63	13011
15:48:24.428	WT5500002992(2).wplay	2024-10-8 15:14:9.715	0.011	0.998	-0.041	0.000	0.000	0.000	92.362	-0.632	147.865	80.273	-57.812	131.543	39.7	3.67	-63	13011
15:48:24.431	WT5500002992(2).wplay	2024-10-8 15:14:9.793	0.009	0.997	-0.042	0.000	0.000	0.000	92.362	-0.632	147.859	80.371	-57.715	131.348	39.7	3.67	-63	13011
15:48:24.432	WT5500002992(2).wplay	2024-10-8 15:14:9.815	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.500	93.359	-95.312	-27.539	39.5	3.72	-60	13011
15:48:24.442	WT5500002992(2).wplay	2024-10-8 15:14:9.915	0.012	0.999	-0.041	0.000	0.000	0.000	92.357	-0.632	147.859	80.469	-57.812	131.641	39.7	3.67	-63	13011
15:48:24.461	WT5500002992(2).wplay	2024-10-8 15:14:10.15	0.011	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.859	80.273	-57.812	131.445	39.7	3.67	-63	13011
15:48:24.463	WT5500002992(2).wplay	2024-10-8 15:14:10.93	0.008	0.998	-0.042	0.000	0.000	0.000	92.362	-0.632	147.859	80.371	-57.715	131.445	39.7	3.67	-59	13011
15:48:24.465	WT5500002992(2).wplay	2024-10-8 15:14:10.115	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.500	93.359	-95.312	-27.539	39.5	3.72	-60	13011
15:48:24.479	WT5500002992(2).wplay	2024-10-8 15:14:10.193	0.008	0.998	-0.042	0.000	0.000	0.000	92.362	-0.632	147.859	80.273	-57.812	131.445	39.7	3.67	-59	13011
15:48:24.479	WT5500002992(2).wplay	2024-10-8 15:14:10.215	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.500	93.262	-95.312	-27.441	39.4	3.72	-60	13011
15:48:24.486	WT5500002992(2).wplay	2024-10-8 15:14:10.293	0.009	0.998	-0.041	0.000	0.000	0.000	92.362	-0.632	147.859	80.273	-57.715	131.543	39.7	3.67	-59	13011
15:48:24.494	WT5500002992(2).wplay	2024-10-8 15:14:10.315	0.012	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.494	93.457	-95.312	-27.441	39.5	3.72	-60	13011
15:48:24.499	WT5500002992(2).wplay	2024-10-8 15:14:10.393	0.009	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.870	80.273	-57.520	131.934	39.7	3.67	-59	13011
15:48:24.500	WT5500002992(2).wplay	2024-10-8 15:14:10.415	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.494	93.359	-95.215	-27.539	39.5	3.72	-60	13011
15:48:24.513	WT5500002992(2).wplay	2024-10-8 15:14:10.515	0.011	0.998	-0.042	0.000	0.000	0.000	92.357	-0.632	147.870	80.371	-57.910	131.641	39.7	3.67	-59	13011
15:48:24.533	WT5500002992(2).wplay	2024-10-8 15:14:10.615	0.011	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.876	80.273	-57.812	131.738	39.7	3.67	-59	13011
15:48:24.533	WT5500002992(2).wplay	2024-10-8 15:14:10.593	0.009	0.999	-0.041	0.000	0.000	0.000	92.357	-0.632	147.876	80.273	-57.812	131.445	39.7	3.67	-59	13011
15:48:24.534	WT5500002992(2).wplay	2024-10-8 15:14:10.693	0.008	0.002	1.006	0.000	0.000	0.000	0.159	-0.483	135.494	93.359	-95.312	-27.539	39.5	3.72	-60	13011
15:48:24.536	WT5500002992(2).wplay	2024-10-8 15:14:10.715	0.011	0.002	1.005	0.000	0.000	0.000	0.159	-0.483	135.494	93.359	-95.215	-27.539	39.5	3.72	-60	13011
15:48:24.548	WT5500002992(2).wplay	2024-10-8 15:14:10.793	0.009	0.998	-0.042	0.000	0.000	0.000	92.357	-0.632	147.876	80.273	-57.715	131.445	39.7	3.67	-59	13011
15:48:24.549	WT5500002992(2).wplay	2024-10-8 15:14:10.815	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.494	93.262	-95.215	-27.441	39.5	3.72	-65	13011
15:48:24.555	WT5500002992(2).wplay	2024-10-8 15:14:10.893	0.009	0.998	-0.042	0.000	0.000	0.000	92.357	-0.632	147.876	80.176	-57.812	131.348	39.7	3.67	-59	13011
15:48:24.558	WT5500002992(2).wplay	2024-10-8 15:14:10.915	0.012	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.494	93.359	-95.312	-27.441	39.5	3.72	-65	13011
15:48:24.568	WT5500002992(2).wplay	2024-10-8 15:14:11.15	0.012	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.870	80.273	-57.617	131.445	39.7	3.67	-59	13011
15:48:24.577	WT5500002992(2).wplay	2024-10-8 15:14:11.93	0.008	0.998	-0.042	0.000	0.000	0.000	92.357	-0.632	147.870	80.273	-57.812	131.348	39.7	3.67	-60	13011
15:48:24.578	WT5500002992(2).wplay	2024-10-8 15:14:11.115	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.494	93.457	-95.312	-27.441	39.5	3.72	-65	13011
15:48:24.595	WT5500002992(2).wplay	2024-10-8 15:14:11.193	0.009	0.998	-0.042	0.000	0.000	0.000	92.357	-0.632	147.870	80.371	-57.812	131.445	39.7	3.67	-60	13011
15:48:24.596	WT5500002992(2).wplay	2024-10-8 15:14:11.315	0.012	0.002	1.006	0.000	0.000	0.000	0.159	-0.483	135.494	93.457	-95.312	-27.637	39.4	3.72	-65	13011
15:48:24.613	WT5500002992(2).wplay	2024-10-8 15:14:11.415	0.011	0.997	-0.041	0.000	0.000	0.000	92.357	-0.632	147.870	80.273	-57.715	131.445	39.7	3.67	-60	13011
15:48:24.614	WT5500002992(2).wplay	2024-10-8 15:14:11.493	0.008	0.997	-0.042	0.000	0.000	0.000	92.357	-0.632	147.870	80.273	-57.910	131.348	39.7	3.67	-60	13011
15:48:24.617	WT5500002992(2).wplay	2024-10-8 15:14:11.515	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.489	93.457	-95.312	-27.441	39.5	3.72	-65	13011
15:48:24.630	WT5500002992(2).wplay	2024-10-8 15:14:11.615	0.011	0.997	-0.041	0.000	0.000	0.000	92.357	-0.632	147.870	80.176	-57.715	131.348	39.7	3.67	-60	13011
15:48:24.631	WT5500002992(2).wplay	2024-10-8 15:14:11.593	0.009	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.876	80.273	-57.520	131.543	39.7	3.67	-60	13011
15:48:24.651	WT5500002992(2).wplay	2024-10-8 15:14:11.715	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.489	93.457	-95.215	-27.539	39.5	3.72	-65	13011
15:48:24.651	WT5500002992(2).wplay	2024-10-8 15:14:11.693	0.008	0.999	-0.041	0.000	0.000	0.000	92.357	-0.632	147.876	80.273	-57.715	131.445	39.7	3.67	-60	13011
15:48:24.651	WT5500002992(2).wplay	2024-10-8 15:14:11.793	0.008	0.003	1.007	0.000	0.000	0.000	0.159	-0.483	135.489	93.359	-95.312	-27.539	39.5	3.72	-65	13011
15:48:24.652	WT5500002992(2).wplay	2024-10-8 15:14:11.815	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.489	93.359	-95.312	-27.637	39.5	3.72	-59	13011
15:48:24.665	WT5500002992(2).wplay	2024-10-8 15:14:11.915	0.011	0.998	-0.041	0.000	0.000	0.000	92.357	-0.637	147.876	80.371	-57.715	131.348	39.7	3.67	-60	13011
15:48:24.681	WT5500002992(2).wplay	2024-10-8 15:14:12.15	0.011	0.998	-0.042	0.000	0.000	0.000	92.357	-0.632	147.881	80.273	-57.617	131.738	39.7	3.67	-60	13011
15:48:24.682	WT5500002992(2).wplay	2024-10-8 15:14:12.93	0.008	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.881	80.371	-57.715	131.445	39.7	3.67	-60	13011
15:48:24.684	WT5500002992(2).wplay	2024-10-8 15:14:12.115	0.011	0.002	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.215	-27.539	39.5	3.72	-59	13011
15:48:24.692	WT5500002992(2).wplay	2024-10-8 15:14:12.193	0.008	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.876	80.371	-57.715	131.348	39.7	3.67	-60	13011
15:48:24.702	WT5500002992(2).wplay	2024-10-8 15:14:12.215	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.215	-27.539	39.5	3.72	-59	13011
15:48:24.702	WT5500002992(2).wplay	2024-10-8 15:14:12.315	0.011	0.997	-0.041	0.000	0.000	0.000	92.357	-0.632	147.870	80.762	-57.910	131.641	39.7	3.67	-60	13011
15:48:24.715	WT5500002992(2).wplay	2024-10-8 15:14:12.415	0.011	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.870	80.469	-58.105	131.738	39.7	3.67	-60	13011
15:48:24.723	WT5500002992(2).wplay	2024-10-8 15:14:12.493	0.009	0.997	-0.042	0.000	0.000	0.000	92.357	-0.632	147.870	80.371	-57.910	131.641	39.7	3.67	-60	13011
15:48:24.724	WT5500002992(2).wplay	2024-10-8 15:14:12.515	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.312	-27.344	39.5	3.72	-59	13011
15:48:24.732	WT5500002992(2).wplay	2024-10-8 15:14:12.593	0.008	0.997	-0.041	0.000	0.000	0.000	92.362	-0.632	147.870	80.273	-57.812	131.348	39.7	3.67	-60	13011
15:48:24.733	WT5500002992(2).wplay	2024-10-8 15:14:12.615	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.312	-27.539	39.5	3.72	-59	13011
15:48:24.745	WT5500002992(2).wplay	2024-10-8 15:14:12.693	0.009	0.998	-0.041	0.000	0.000	0.000	92.362	-0.632	147.870	80.273	-57.715	131.445	39.7	3.67	-60	13011
15:48:24.745	WT5500002992(2).wplay	2024-10-8 15:14:12.715	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.457	-95.410	-27.539	39.5	3.72	-59	13011
15:48:24.752	WT5500002992(2).wplay	2024-10-8 15:14:12.815	0.011	0.997	-0.041	0.000	0.000	0.000	92.362	-0.632	147.870	80.371	-57.812	131.445	39.7	3.67	-60	13011
15:48:24.761	WT5500002992(2).wplay	2024-10-8 15:14:12.893	0.009	0.998	-0.041	0.000	0.000	0.000	92.362	-0.632	147.870	80.371	-57.617	131.250	39.7	3.67	-60	13011
15:48:24.763	WT5500002992(2).wplay	2024-10-8 15:14:12.915	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.457	-95.312	-27.539	39.5	3.72	-59	13011
15:48:24.770	WT5500002992(2).wplay	2024-10-8 15:14:12.993	0.009	0.999	-0.042	0.000	0.000	0.000	92.362	-0.632	147.865	80.273	-57.715	131.250	39.7	3.67	-60	13011
15:48:24.771	WT5500002992(2).wplay	2024-10-8 15:14:13.15	0.011	0.002	1.005	0.000	0.000	0.000	0.159	-0.483	135.483	93.457	-95.410	-27.344	39.5	3.72	-59	13011
15:48:24.775	WT5500002992(2).wplay	2024-10-8 15:14:13.93	0.009	0.999	-0.041	0.000	0.000	0.000	92.362	-0.632	147.859	80.469	-57.812	131.250	39.7	3.67	-58	13011
15:48:24.777	WT5500002992(2).wplay	2024-10-8 15:14:13.115	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.489	93.262	-95.215	-27.539	39.5	3.72	-59	13011
15:48:24.790	WT5500002992(2).wplay	2024-10-8 15:14:13.193	0.008	0.999	-0.042	0.000	0.000	0.000	92.362	-0.632	147.854	80.371	-57.715	131.445	39.7	3.67	-58	13011
15:48:24.790	WT5500002992(2).wplay	2024-10-8 15:14:13.215	0.011	0.003	1.007	0.000	0.000	0.000	0.159	-0.483	135.489	93.262	-95.215	-27.539	39.5	3.72	-59	13011
15:48:24.801	WT5500002992(2).wplay	2024-10-8 15:14:13.315	0.011	0.997	-0.041	0.000	0.000	0.000	92.362	-0.632	147.854	80.371	-57.812	131.445	39.7	3.67	-58	13011
15:48:24.803	WT5500002992(2).wplay	2024-10-8 15:14:13.293	0.008	0.999	-0.041	0.000	0.000	0.000	92.362	-0.632	147.854	80.273	-57.520	131.738	39.7	3.67	-58	13011
15:48:24.808	WT5500002992(2).wplay	2024-10-8 15:14:13.393	0.009	0.002	1.006	0.000	0.000	0.000	0.159	-0.483	135.489	93.262	-95.215	-27.441	39.5	3.72	-59	13011
15:48:24.810	WT5500002992(2).wplay	2024-10-8 15:14:13.415	0.012	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.489	93.555	-95.312	-27.441	39.5	3.72	-59	13011
15:48:24.818	WT5500002992(2).wplay	2024-10-8 15:14:13.515	0.011	0.998	-0.041	0.000	0.000	0.000	92.362	-0.632	147.854	80.371	-57.715	131.250	39.7	3.67	-58	13011
15:48:24.830	WT5500002992(2).wplay	2024-10-8 15:14:13.593	0.008	0.997	-0.041	0.000	0.000	0.000	92.357	-0.632	147.854	80.273	-57.715	131.348	39.7	3.67	-58	13011
15:48:24.830	WT5500002992(2).wplay	2024-10-8 15:14:13.615	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.489	93.457	-95.215	-27.246	39.5	3.72	-59	13011
15:48:24.833	WT5500002992(2).wplay	2024-10-8 15:14:13.693	0.009	0.998	-0.042	0.000	0.000	0.000	92.357	-0.632	147.854	80.469	-57.324	132.129	39.8	3.67	-58	13011
15:48:24.835	WT5500002992(2).wplay	2024-10-8 15:14:13.715	0.011	0.002	1.005	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.215	-27.441	39.5	3.72	-59	13011
15:48:24.846	WT5500002992(2).wplay	2024-10-8 15:14:13.815	0.011	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.849	80.469	-57.812	131.543	39.7	3.67	-58	13011
15:48:24.861	WT5500002992(2).wplay	2024-10-8 15:14:13.915	0.011	0.997	-0.042	0.000	0.000	0.000	92.357	-0.632	147.854	80.371	-57.715	131.543	39.7	3.67	-58	13011
15:48:24.863	WT5500002992(2).wplay	2024-10-8 15:14:13.993	0.008	0.999	-0.041	0.000	0.000	0.000	92.357	-0.632	147.849	80.371	-57.812	131.445	39.7	3.67	-58	13011
15:48:24.864	WT5500002992(2).wplay	2024-10-8 15:14:14.15	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.489	93.359	-95.312	-27.441	39.5	3.72	-65	13011
15:48:24.872	WT5500002992(2).wplay	2024-10-8 15:14:14.115	0.011	0.999	-0.042	0.000	0.000	0.000	92.357	-0.632	147.849	80.273	-57.617	131.348	39.7	3.67	-67	13011
15:48:24.890	WT5500002992(2).wplay	2024-10-8 15:14:14.193	0.008	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.849	80.273	-57.422	131.543	39.7	3.67	-67	13011
15:48:24.891	WT5500002992(2).wplay	2024-10-8 15:14:14.215	0.011	0.002	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.457	-95.312	-27.441	39.5	3.72	-65	13011
15:48:24.892	WT5500002992(2).wplay	2024-10-8 15:14:14.293	0.009	0.997	-0.041	0.000	0.000	0.000	92.357	-0.632	147.854	80.273	-57.715	131.445	39.7	3.67	-67	13011
15:48:24.893	WT5500002992(2).wplay	2024-10-8 15:14:14.315	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.312	-27.539	39.5	3.72	-65	13011
15:48:24.901	WT5500002992(2).wplay	2024-10-8 15:14:14.393	0.009	0.997	-0.041	0.000	0.000	0.000	92.357	-0.632	147.854	80.273	-57.617	131.348	39.7	3.67	-67	13011
15:48:24.902	WT5500002992(2).wplay	2024-10-8 15:14:14.415	0.011	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.483	93.457	-95.312	-27.539	39.5	3.72	-65	13011
15:48:24.918	WT5500002992(2).wplay	2024-10-8 15:14:14.493	0.009	0.998	-0.041	0.000	0.000	0.000	92.357	-0.632	147.849	80.469	-57.812	131.348	39.7	3.67	-67	13011
15:48:24.918	WT5500002992(2).wplay	2024-10-8 15:14:14.515	0.011	0.002	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.508	-27.344	39.5	3.72	-65	13011
15:48:24.920	WT5500002992(2).wplay	2024-10-8 15:14:14.615	0.011	0.997	-0.041	0.000	0.000	0.000	92.357	-0.632	147.849	80.371	-57.812	131.543	39.7	3.67	-67	13011
15:48:24.931	WT5500002992(2).wplay	2024-10-8 15:14:14.715	0.012	0.999	-0.042	0.000	0.000	0.000	92.357	-0.632	147.854	80.273	-57.910	131.445	39.7	3.67	-67	13011
15:48:24.946	WT5500002992(2).wplay	2024-10-8 15:14:14.815	0.011	1.000	-0.042	0.000	0.000	0.000	92.362	-0.632	147.854	80.273	-57.812	131.445	39.7	3.67	-67	13011
15:48:24.947	WT5500002992(2).wplay	2024-10-8 15:14:14.915	0.011	0.997	-0.041	0.000	0.000	0.000	92.357	-0.632	147.854	80.371	-57.617	131.445	39.7	3.67	-67	13011
15:48:24.968	WT5500002992(2).wplay	2024-10-8 15:14:14.993	0.009	0.999	-0.041	0.000	0.000	0.000	92.362	-0.632	147.854	80.371	-57.715	131.445	39.7	3.67	-67	13011
15:48:24.968	WT5500002992(2).wplay	2024-10-8 15:14:15.15	0.012	0.003	1.007	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.215	-27.539	39.5	3.72	-62	13011
15:48:24.969	WT5500002992(2).wplay	2024-10-8 15:14:15.115	0.011	0.999	-0.041	0.000	0.000	0.000	92.362	-0.632	147.859	80.273	-57.617	131.445	39.7	3.67	-62	13011
15:48:24.986	WT5500002992(2).wplay	2024-10-8 15:14:15.293	0.009	0.996	-0.042	0.000	0.000	0.000	92.362	-0.637	147.854	80.469	-57.910	131.738	39.7	3.67	-62	13011
15:48:24.988	WT5500002992(2).wplay	2024-10-8 15:14:15.315	0.012	0.002	1.007	0.000	0.000	0.000	0.159	-0.483	135.483	93.457	-95.215	-27.539	39.5	3.72	-62	13011
15:48:24.999	WT5500002992(2).wplay	2024-10-8 15:14:15.393	0.009	0.997	-0.041	0.000	0.000	0.000	92.362	-0.637	147.854	80.371	-57.812	131.250	39.7	3.67	-62	13011
15:48:24.999	WT5500002992(2).wplay	2024-10-8 15:14:15.415	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.489	93.359	-95.410	-27.637	39.5	3.72	-62	13011
15:48:25.016	WT5500002992(2).wplay	2024-10-8 15:14:15.515	0.011	0.998	-0.041	0.000	0.000	0.000	92.362	-0.637	147.854	80.273	-57.715	131.543	39.7	3.67	-62	13011
15:48:25.016	WT5500002992(2).wplay	2024-10-8 15:14:15.615	0.012	0.998	-0.042	0.000	0.000	0.000	92.357	-0.637	147.859	80.273	-57.617	131.445	39.7	3.67	-62	13011
15:48:25.031	WT5500002992(2).wplay	2024-10-8 15:14:15.715	0.011	0.997	-0.042	0.000	0.000	0.000	92.362	-0.637	147.859	80.371	-57.812	131.445	39.8	3.67	-62	13011
15:48:25.032	WT5500002992(2).wplay	2024-10-8 15:14:15.815	0.011	0.997	-0.042	0.000	0.000	0.000	92.362	-0.637	147.859	80.273	-57.617	131.348	39.7	3.67	-62	13011
15:48:25.048	WT5500002992(2).wplay	2024-10-8 15:14:15.915	0.011	1.000	-0.042	0.000	0.000	0.000	92.362	-0.637	147.859	80.371	-57.617	131.641	39.7	3.67	-62	13011
15:48:25.051	WT5500002992(2).wplay	2024-10-8 15:14:16.15	0.011	0.998	-0.041	0.000	0.000	0.000	92.362	-0.637	147.865	80.273	-57.715	131.641	39.8	3.67	-62	13011
15:48:25.057	WT5500002992(2).wplay	2024-10-8 15:14:15.993	0.009	0.998	-0.042	0.000	0.000	0.000	92.362	-0.637	147.865	80.273	-57.715	131.445	39.8	3.67	-60	13011
15:48:25.057	WT5500002992(2).wplay	2024-10-8 15:14:16.93	0.008	0.003	1.005	0.000	0.000	0.000	0.159	-0.483	135.483	93.457	-95.410	-27.637	39.5	3.72	-63	13011
15:48:25.059	WT5500002992(2).wplay	2024-10-8 15:14:16.115	0.011	0.002	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.312	-27.539	39.5	3.72	-63	13011
15:48:25.076	WT5500002992(2).wplay	2024-10-8 15:14:16.193	0.008	0.999	-0.041	0.000	0.000	0.000	92.362	-0.637	147.865	80.273	-57.812	131.348	39.7	3.67	-60	13011
15:48:25.077	WT5500002992(2).wplay	2024-10-8 15:14:16.293	0.008	0.002	1.005	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.215	-27.344	39.5	3.72	-63	13011
15:48:25.083	WT5500002992(2).wplay	2024-10-8 15:14:16.393	0.008	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.359	-95.215	-27.344	39.5	3.72	-63	13011
15:48:25.097	WT5500002992(2).wplay	2024-10-8 15:14:16.493	0.009	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.483	93.457	-95.215	-27.539	39.5	3.72	-63	13011
15:48:25.097	WT5500002992(2).wplay	2024-10-8 15:14:16.415	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.478	93.457	-95.312	-27.441	39.5	3.72	-63	13011
15:48:25.097	WT5500002992(2).wplay	2024-10-8 15:14:16.515	0.012	0.998	-0.041	0.000	0.000	0.000	92.362	-0.637	147.865	80.371	-57.715	131.348	39.7	3.67	-60	13011
15:48:25.107	WT5500002992(2).wplay	2024-10-8 15:14:16.593	0.009	0.998	-0.042	0.000	0.000	0.000	92.362	-0.637	147.859	80.273	-57.715	131.250	39.7	3.67	-60	13011
15:48:25.108	WT5500002992(2).wplay	2024-10-8 15:14:16.615	0.011	0.003	1.006	0.000	0.000	0.000	0.159	-0.483	135.478	93.262	-95.312	-27.539	39.4	3.72	-63	13011
15:48:25.145	WT5500002992(2).wplay	2024-10-8 15:14:16.893	0.009	0.997	-0.042	0.000	0.000	0.000	92.362	-0.637	147.859	80.273	-57.715	131.348	39.7	3.67	-60	13011
15:48:25.146	WT5500002992(2).wplay	2024-10-8 15:14:17.15	0.011	0.003	1.006	0.000	0.000	0.000	0.154	-0.478	135.478	93.457	-95.312	-27.539	39.5	3.72	-59	13011
15:48:25.159	WT5500002992(2).wplay	2024-10-8 15:14:17.93	0.008	0.998	-0.042	0.000	0.000	0.000	92.362	-0.632	147.859	80.371	-57.617	131.348	39.8	3.67	-68	13011
15:48:25.159	WT5500002992(2).wplay	2024-10-8 15:14:17.115	0.011	0.002	1.007	0.000	0.000	0.000	0.154	-0.478	135.478	93.457	-95.215	-27.734	39.5	3.72	-59	13011
